il,ilce,ilce-il,yil,ay,ay-isim,satis
Adana,Kozan,Kozan (Adana),2015,2,Şubat,76
Adana,Sarıçam,Sarıçam (Adana),2015,2,Şubat,45
Adana,Seyhan,Seyhan (Adana),2015,2,Şubat,746
Adana,Yüreğir,Yüreğir (Adana),2015,2,Şubat,95
Adıyaman,Besni,Besni (Adıyaman),2015,2,Şubat,56
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2015,2,Şubat,29
Adıyaman,Merkez,Merkez (Adıyaman),2015,2,Şubat,247
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2015,2,Şubat,23
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2015,2,Şubat,123
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2015,2,Şubat,254
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2015,2,Şubat,32
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2015,2,Şubat,45
Ağrı,Merkez,Merkez (Ağrı),2015,2,Şubat,43
Aksaray,Merkez,Merkez (Aksaray),2015,2,Şubat,364
Amasya,Merkez,Merkez (Amasya),2015,2,Şubat,184
Amasya,Merzifon,Merzifon (Amasya),2015,2,Şubat,95
Amasya,Suluova,Suluova (Amasya),2015,2,Şubat,25
Ankara,Akyurt,Akyurt (Ankara),2015,2,Şubat,90
Ankara,Altındağ,Altındağ (Ankara),2015,2,Şubat,893
Ankara,Ayaş,Ayaş (Ankara),2015,2,Şubat,41
Ankara,Beypazarı,Beypazarı (Ankara),2015,2,Şubat,58
Ankara,Çankaya,Çankaya (Ankara),2015,2,Şubat,1405
Ankara,Çubuk,Çubuk (Ankara),2015,2,Şubat,156
Ankara,Elmadağ,Elmadağ (Ankara),2015,2,Şubat,75
Ankara,Etimesgut,Etimesgut (Ankara),2015,2,Şubat,1360
Ankara,Gölbaşı,Gölbaşı (Ankara),2015,2,Şubat,159
Ankara,Güdül,Güdül (Ankara),2015,2,Şubat,175
Ankara,Kazan,Kazan (Ankara),2015,2,Şubat,103
Ankara,Keçiören,Keçiören (Ankara),2015,2,Şubat,2016
Ankara,Kızılcahamam,Kızılcahamam (Ankara),2015,2,Şubat,95
Ankara,Mamak,Mamak (Ankara),2015,2,Şubat,1626
Ankara,Polatlı,Polatlı (Ankara),2015,2,Şubat,202
Ankara,Pursaklar,Pursaklar (Ankara),2015,2,Şubat,260
Ankara,Şereflikoçhisar,Şereflikoçhisar (Ankara),2015,2,Şubat,42
Ankara,Sincan,Sincan (Ankara),2015,2,Şubat,1064
Ankara,Yenimahalle,Yenimahalle (Ankara),2015,2,Şubat,1209
Antalya,Aksu,Aksu (Antalya),2015,2,Şubat,92
Antalya,Alanya,Alanya (Antalya),2015,2,Şubat,1026
Antalya,Döşemealtı,Döşemealtı (Antalya),2015,2,Şubat,63
Antalya,Elmalı,Elmalı (Antalya),2015,2,Şubat,55
Antalya,Finike,Finike (Antalya),2015,2,Şubat,78
Antalya,Gazipaşa,Gazipaşa (Antalya),2015,2,Şubat,38
Antalya,Kaş,Kaş (Antalya),2015,2,Şubat,35
Antalya,Kemer,Kemer (Antalya),2015,2,Şubat,32
Antalya,Kepez,Kepez (Antalya),2015,2,Şubat,1441
Antalya,Konyaaltı,Konyaaltı (Antalya),2015,2,Şubat,619
Antalya,Korkuteli,Korkuteli (Antalya),2015,2,Şubat,79
Antalya,Kumluca,Kumluca (Antalya),2015,2,Şubat,47
Antalya,Manavgat,Manavgat (Antalya),2015,2,Şubat,306
Antalya,Muratpaşa,Muratpaşa (Antalya),2015,2,Şubat,1146
Antalya,Serik,Serik (Antalya),2015,2,Şubat,109
Artvin,Hopa,Hopa (Artvin),2015,2,Şubat,49
Artvin,Merkez,Merkez (Artvin),2015,2,Şubat,45
Aydın,Çine,Çine (Aydın),2015,2,Şubat,20
Aydın,Didim,Didim (Aydın),2015,2,Şubat,651
Aydın,Efeler,Efeler (Aydın),2015,2,Şubat,440
Aydın,Germencik,Germencik (Aydın),2015,2,Şubat,22
Aydın,İncirliova,İncirliova (Aydın),2015,2,Şubat,61
Aydın,Kuşadası,Kuşadası (Aydın),2015,2,Şubat,534
Aydın,Nazilli,Nazilli (Aydın),2015,2,Şubat,189
Aydın,Söke,Söke (Aydın),2015,2,Şubat,135
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2015,2,Şubat,191
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2015,2,Şubat,174
Balıkesir,Bandırma,Bandırma (Balıkesir),2015,2,Şubat,237
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2015,2,Şubat,33
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2015,2,Şubat,128
Balıkesir,Edremit,Edremit (Balıkesir),2015,2,Şubat,731
Balıkesir,Erdek,Erdek (Balıkesir),2015,2,Şubat,80
Balıkesir,Gömeç,Gömeç (Balıkesir),2015,2,Şubat,32
Balıkesir,Gönen,Gönen (Balıkesir),2015,2,Şubat,67
Balıkesir,Karesi,Karesi (Balıkesir),2015,2,Şubat,203
Balıkesir,Susurluk,Susurluk (Balıkesir),2015,2,Şubat,32
Bartın,Merkez,Merkez (Bartın),2015,2,Şubat,137
Batman,Merkez,Merkez (Batman),2015,2,Şubat,234
Bayburt,Merkez,Merkez (Bayburt),2015,2,Şubat,29
Bilecik,Bozüyük,Bozüyük (Bilecik),2015,2,Şubat,87
Bilecik,Merkez,Merkez (Bilecik),2015,2,Şubat,211
Bingöl,Merkez,Merkez (Bingöl),2015,2,Şubat,45
Bitlis,Merkez,Merkez (Bitlis),2015,2,Şubat,20
Bitlis,Tatvan,Tatvan (Bitlis),2015,2,Şubat,20
Bolu,Merkez,Merkez (Bolu),2015,2,Şubat,323
Bolu,Mudurnu,Mudurnu (Bolu),2015,2,Şubat,117
Burdur,Merkez,Merkez (Burdur),2015,2,Şubat,110
Bursa,Gemlik,Gemlik (Bursa),2015,2,Şubat,270
Bursa,Gürsu,Gürsu (Bursa),2015,2,Şubat,50
Bursa,İnegöl,İnegöl (Bursa),2015,2,Şubat,315
Bursa,İznik,İznik (Bursa),2015,2,Şubat,25
Bursa,Karacabey,Karacabey (Bursa),2015,2,Şubat,105
Bursa,Kestel,Kestel (Bursa),2015,2,Şubat,100
Bursa,Mudanya,Mudanya (Bursa),2015,2,Şubat,333
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2015,2,Şubat,95
Bursa,Nilüfer,Nilüfer (Bursa),2015,2,Şubat,950
Bursa,Orhangazi,Orhangazi (Bursa),2015,2,Şubat,97
Bursa,Osmangazi,Osmangazi (Bursa),2015,2,Şubat,650
Bursa,Yenişehir,Yenişehir (Bursa),2015,2,Şubat,77
Bursa,Yıldırım,Yıldırım (Bursa),2015,2,Şubat,364
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2015,2,Şubat,50
Çanakkale,Biga,Biga (Çanakkale),2015,2,Şubat,113
Çanakkale,Çan,Çan (Çanakkale),2015,2,Şubat,32
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2015,2,Şubat,87
Çanakkale,Lapseki,Lapseki (Çanakkale),2015,2,Şubat,31
Çanakkale,Merkez,Merkez (Çanakkale),2015,2,Şubat,413
Çankırı,Merkez,Merkez (Çankırı),2015,2,Şubat,124
Çorum,İskilip,İskilip (Çorum),2015,2,Şubat,22
Çorum,Merkez,Merkez (Çorum),2015,2,Şubat,565
Çorum,Osmancık,Osmancık (Çorum),2015,2,Şubat,33
Çorum,Sungurlu,Sungurlu (Çorum),2015,2,Şubat,42
Denizli,Acıpayam,Acıpayam (Denizli),2015,2,Şubat,42
Denizli,Merkezefendi,Merkezefendi (Denizli),2015,2,Şubat,502
Denizli,Pamukkale,Pamukkale (Denizli),2015,2,Şubat,502
Denizli,Sarayköy,Sarayköy (Denizli),2015,2,Şubat,21
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2015,2,Şubat,236
Diyarbakır,Bismil,Bismil (Diyarbakır),2015,2,Şubat,23
Diyarbakır,Ergani,Ergani (Diyarbakır),2015,2,Şubat,77
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2015,2,Şubat,637
Diyarbakır,Silvan,Silvan (Diyarbakır),2015,2,Şubat,22
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2015,2,Şubat,159
Düzce,Akçakoca,Akçakoca (Düzce),2015,2,Şubat,53
Düzce,Merkez,Merkez (Düzce),2015,2,Şubat,340
Edirne,Enez,Enez (Edirne),2015,2,Şubat,20
Edirne,Keşan,Keşan (Edirne),2015,2,Şubat,158
Edirne,Merkez,Merkez (Edirne),2015,2,Şubat,302
Edirne,Uzunköprü,Uzunköprü (Edirne),2015,2,Şubat,32
Elazığ,Kovancılar,Kovancılar (Elazığ),2015,2,Şubat,21
Elazığ,Merkez,Merkez (Elazığ),2015,2,Şubat,630
Erzincan,Merkez,Merkez (Erzincan),2015,2,Şubat,119
Erzurum,Aziziye,Aziziye (Erzurum),2015,2,Şubat,51
Erzurum,Palandöken,Palandöken (Erzurum),2015,2,Şubat,179
Erzurum,Pasinler,Pasinler (Erzurum),2015,2,Şubat,203
Erzurum,Yakutiye,Yakutiye (Erzurum),2015,2,Şubat,191
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2015,2,Şubat,736
Eskişehir,Sivrihisar,Sivrihisar (Eskişehir),2015,2,Şubat,27
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2015,2,Şubat,900
Gaziantep,Nizip,Nizip (Gaziantep),2015,2,Şubat,97
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2015,2,Şubat,49
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2015,2,Şubat,875
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2015,2,Şubat,886
Giresun,Bulancak,Bulancak (Giresun),2015,2,Şubat,75
Giresun,Espiye,Espiye (Giresun),2015,2,Şubat,23
Giresun,Görele,Görele (Giresun),2015,2,Şubat,29
Giresun,Merkez,Merkez (Giresun),2015,2,Şubat,205
Giresun,Tirebolu,Tirebolu (Giresun),2015,2,Şubat,24
Gümüşhane,Kelkit,Kelkit (Gümüşhane),2015,2,Şubat,21
Gümüşhane,Merkez,Merkez (Gümüşhane),2015,2,Şubat,43
Hatay,Antakya,Antakya (Hatay),2015,2,Şubat,398
Hatay,Arsuz,Arsuz (Hatay),2015,2,Şubat,58
Hatay,Belen,Belen (Hatay),2015,2,Şubat,59
Hatay,Defne,Defne (Hatay),2015,2,Şubat,154
Hatay,Dörtyol,Dörtyol (Hatay),2015,2,Şubat,110
Hatay,İskenderun,İskenderun (Hatay),2015,2,Şubat,293
Hatay,Kırıkhan,Kırıkhan (Hatay),2015,2,Şubat,90
Hatay,Payas,Payas (Hatay),2015,2,Şubat,56
Hatay,Reyhanlı,Reyhanlı (Hatay),2015,2,Şubat,78
Hatay,Samandağ,Samandağ (Hatay),2015,2,Şubat,32
Iğdır,Merkez,Merkez (Iğdır),2015,2,Şubat,83
Isparta,Eğirdir,Eğirdir (Isparta),2015,2,Şubat,20
Isparta,Merkez,Merkez (Isparta),2015,2,Şubat,310
Isparta,Yalvaç,Yalvaç (Isparta),2015,2,Şubat,34
İstanbul,Adalar,Adalar (İstanbul),2015,2,Şubat,25
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2015,2,Şubat,225
İstanbul,Ataşehir,Ataşehir (İstanbul),2015,2,Şubat,412
İstanbul,Avcılar,Avcılar (İstanbul),2015,2,Şubat,549
İstanbul,Bağcılar,Bağcılar (İstanbul),2015,2,Şubat,303
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2015,2,Şubat,636
İstanbul,Bakırköy,Bakırköy (İstanbul),2015,2,Şubat,234
İstanbul,Başakşehir,Başakşehir (İstanbul),2015,2,Şubat,577
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2015,2,Şubat,231
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2015,2,Şubat,207
İstanbul,Beykoz,Beykoz (İstanbul),2015,2,Şubat,33
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2015,2,Şubat,790
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2015,2,Şubat,220
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2015,2,Şubat,463
İstanbul,Çatalca,Çatalca (İstanbul),2015,2,Şubat,64
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2015,2,Şubat,418
İstanbul,Esenler,Esenler (İstanbul),2015,2,Şubat,230
İstanbul,Esenyurt,Esenyurt (İstanbul),2015,2,Şubat,3134
İstanbul,Eyüp,Eyüp (İstanbul),2015,2,Şubat,288
İstanbul,Fatih,Fatih (İstanbul),2015,2,Şubat,420
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2015,2,Şubat,548
İstanbul,Güngören,Güngören (İstanbul),2015,2,Şubat,227
İstanbul,Kadıköy,Kadıköy (İstanbul),2015,2,Şubat,566
İstanbul,Kağıthane,Kağıthane (İstanbul),2015,2,Şubat,511
İstanbul,Kartal,Kartal (İstanbul),2015,2,Şubat,620
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2015,2,Şubat,547
İstanbul,Maltepe,Maltepe (İstanbul),2015,2,Şubat,612
İstanbul,Pendik,Pendik (İstanbul),2015,2,Şubat,853
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2015,2,Şubat,713
İstanbul,Sarıyer,Sarıyer (İstanbul),2015,2,Şubat,179
İstanbul,Şile,Şile (İstanbul),2015,2,Şubat,56
İstanbul,Silivri,Silivri (İstanbul),2015,2,Şubat,288
İstanbul,Şişli,Şişli (İstanbul),2015,2,Şubat,348
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2015,2,Şubat,57
İstanbul,Sultangazi,Sultangazi (İstanbul),2015,2,Şubat,510
İstanbul,Tuzla,Tuzla (İstanbul),2015,2,Şubat,285
İstanbul,Ümraniye,Ümraniye (İstanbul),2015,2,Şubat,749
İstanbul,Üsküdar,Üsküdar (İstanbul),2015,2,Şubat,359
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2015,2,Şubat,203
İzmir,Aliağa,Aliağa (İzmir),2015,2,Şubat,185
İzmir,Balçova,Balçova (İzmir),2015,2,Şubat,130
İzmir,Bayraklı,Bayraklı (İzmir),2015,2,Şubat,338
İzmir,Bergama,Bergama (İzmir),2015,2,Şubat,96
İzmir,Bornova,Bornova (İzmir),2015,2,Şubat,309
İzmir,Buca,Buca (İzmir),2015,2,Şubat,605
İzmir,Çeşme,Çeşme (İzmir),2015,2,Şubat,99
İzmir,Çiğli,Çiğli (İzmir),2015,2,Şubat,338
İzmir,Dikili,Dikili (İzmir),2015,2,Şubat,157
İzmir,Foça,Foça (İzmir),2015,2,Şubat,73
İzmir,Gaziemir,Gaziemir (İzmir),2015,2,Şubat,150
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2015,2,Şubat,40
İzmir,Karabağlar,Karabağlar (İzmir),2015,2,Şubat,524
İzmir,Karaburun,Karaburun (İzmir),2015,2,Şubat,24
İzmir,Karşıyaka,Karşıyaka (İzmir),2015,2,Şubat,767
İzmir,Kemalpaşa,Kemalpaşa (İzmir),2015,2,Şubat,132
İzmir,Konak,Konak (İzmir),2015,2,Şubat,397
İzmir,Menderes,Menderes (İzmir),2015,2,Şubat,143
İzmir,Menemen,Menemen (İzmir),2015,2,Şubat,286
İzmir,Narlıdere,Narlıdere (İzmir),2015,2,Şubat,108
İzmir,Ödemiş,Ödemiş (İzmir),2015,2,Şubat,133
İzmir,Seferihisar,Seferihisar (İzmir),2015,2,Şubat,90
İzmir,Selçuk,Selçuk (İzmir),2015,2,Şubat,48
İzmir,Tire,Tire (İzmir),2015,2,Şubat,134
İzmir,Torbalı,Torbalı (İzmir),2015,2,Şubat,430
İzmir,Urla,Urla (İzmir),2015,2,Şubat,69
Kahramanmaraş,Afşin,Afşin (Kahramanmaraş),2015,2,Şubat,35
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2015,2,Şubat,65
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2015,2,Şubat,91
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2015,2,Şubat,446
Karabük,Merkez,Merkez (Karabük),2015,2,Şubat,199
Karabük,Safranbolu,Safranbolu (Karabük),2015,2,Şubat,68
Karaman,Ermenek,Ermenek (Karaman),2015,2,Şubat,25
Karaman,Merkez,Merkez (Karaman),2015,2,Şubat,197
Kars,Merkez,Merkez (Kars),2015,2,Şubat,81
Kastamonu,Cide,Cide (Kastamonu),2015,2,Şubat,52
Kastamonu,Merkez,Merkez (Kastamonu),2015,2,Şubat,266
Kastamonu,Tosya,Tosya (Kastamonu),2015,2,Şubat,28
Kayseri,Develi,Develi (Kayseri),2015,2,Şubat,39
Kayseri,Kocasinan,Kocasinan (Kayseri),2015,2,Şubat,649
Kayseri,Melikgazi,Melikgazi (Kayseri),2015,2,Şubat,958
Kayseri,Talas,Talas (Kayseri),2015,2,Şubat,701
Kilis,Merkez,Merkez (Kilis),2015,2,Şubat,153
Kırıkkale,Merkez,Merkez (Kırıkkale),2015,2,Şubat,327
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2015,2,Şubat,95
Kırklareli,Babaeski,Babaeski (Kırklareli),2015,2,Şubat,34
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2015,2,Şubat,218
Kırklareli,Merkez,Merkez (Kırklareli),2015,2,Şubat,145
Kırşehir,Kaman,Kaman (Kırşehir),2015,2,Şubat,22
Kırşehir,Merkez,Merkez (Kırşehir),2015,2,Şubat,249
Kocaeli,Başiskele,Başiskele (Kocaeli),2015,2,Şubat,194
Kocaeli,Çayırova,Çayırova (Kocaeli),2015,2,Şubat,125
Kocaeli,Darıca,Darıca (Kocaeli),2015,2,Şubat,186
Kocaeli,Derince,Derince (Kocaeli),2015,2,Şubat,148
Kocaeli,Gebze,Gebze (Kocaeli),2015,2,Şubat,387
Kocaeli,Gölcük,Gölcük (Kocaeli),2015,2,Şubat,277
Kocaeli,İzmit,İzmit (Kocaeli),2015,2,Şubat,594
Kocaeli,Kandıra,Kandıra (Kocaeli),2015,2,Şubat,37
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2015,2,Şubat,108
Kocaeli,Kartepe,Kartepe (Kocaeli),2015,2,Şubat,178
Kocaeli,Körfez,Körfez (Kocaeli),2015,2,Şubat,226
Konya,Akşehir,Akşehir (Konya),2015,2,Şubat,89
Konya,Beyşehir,Beyşehir (Konya),2015,2,Şubat,75
Konya,Ereğli,Ereğli (Konya),2015,2,Şubat,151
Konya,Karapınar,Karapınar (Konya),2015,2,Şubat,20
Konya,Karatay,Karatay (Konya),2015,2,Şubat,344
Konya,Meram,Meram (Konya),2015,2,Şubat,286
Konya,Selçuklu,Selçuklu (Konya),2015,2,Şubat,1216
Konya,Seydişehir,Seydişehir (Konya),2015,2,Şubat,31
Kütahya,Gediz,Gediz (Kütahya),2015,2,Şubat,31
Kütahya,Merkez,Merkez (Kütahya),2015,2,Şubat,326
Kütahya,Simav,Simav (Kütahya),2015,2,Şubat,25
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2015,2,Şubat,51
Malatya,Battalgazi,Battalgazi (Malatya),2015,2,Şubat,406
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2015,2,Şubat,415
Manisa,Akhisar,Akhisar (Manisa),2015,2,Şubat,154
Manisa,Alaşehir,Alaşehir (Manisa),2015,2,Şubat,64
Manisa,Kırkağaç,Kırkağaç (Manisa),2015,2,Şubat,21
Manisa,Kula,Kula (Manisa),2015,2,Şubat,24
Manisa,Salihli,Salihli (Manisa),2015,2,Şubat,180
Manisa,Saruhanlı,Saruhanlı (Manisa),2015,2,Şubat,35
Manisa,Şehzadeler,Şehzadeler (Manisa),2015,2,Şubat,234
Manisa,Soma,Soma (Manisa),2015,2,Şubat,93
Manisa,Turgutlu,Turgutlu (Manisa),2015,2,Şubat,159
Manisa,Yunusemre,Yunusemre (Manisa),2015,2,Şubat,424
Mardin,Artuklu,Artuklu (Mardin),2015,2,Şubat,175
Mardin,Kızıltepe,Kızıltepe (Mardin),2015,2,Şubat,121
Mardin,Midyat,Midyat (Mardin),2015,2,Şubat,57
Mardin,Nusaybin,Nusaybin (Mardin),2015,2,Şubat,21
Mersin,Akdeniz,Akdeniz (Mersin),2015,2,Şubat,200
Mersin,Anamur,Anamur (Mersin),2015,2,Şubat,97
Mersin,Erdemli,Erdemli (Mersin),2015,2,Şubat,578
Mersin,Mezitli,Mezitli (Mersin),2015,2,Şubat,574
Mersin,Mut,Mut (Mersin),2015,2,Şubat,22
Mersin,Silifke,Silifke (Mersin),2015,2,Şubat,171
Mersin,Tarsus,Tarsus (Mersin),2015,2,Şubat,228
Mersin,Toroslar,Toroslar (Mersin),2015,2,Şubat,273
Mersin,Yenişehir,Yenişehir (Mersin),2015,2,Şubat,757
Muğla,Bodrum,Bodrum (Muğla),2015,2,Şubat,350
Muğla,Dalaman,Dalaman (Muğla),2015,2,Şubat,50
Muğla,Datça,Datça (Muğla),2015,2,Şubat,41
Muğla,Fethiye,Fethiye (Muğla),2015,2,Şubat,244
Muğla,Marmaris,Marmaris (Muğla),2015,2,Şubat,89
Muğla,Menteşe,Menteşe (Muğla),2015,2,Şubat,101
Muğla,Milas,Milas (Muğla),2015,2,Şubat,206
Muğla,Ortaca,Ortaca (Muğla),2015,2,Şubat,53
Muğla,Ula,Ula (Muğla),2015,2,Şubat,20
Muş,Merkez,Merkez (Muş),2015,2,Şubat,33
Nevşehir,Kozaklı,Kozaklı (Nevşehir),2015,2,Şubat,69
Nevşehir,Merkez,Merkez (Nevşehir),2015,2,Şubat,115
Nevşehir,Ürgüp,Ürgüp (Nevşehir),2015,2,Şubat,39
Niğde,Bor,Bor (Niğde),2015,2,Şubat,49
Niğde,Merkez,Merkez (Niğde),2015,2,Şubat,268
Niğde,Ulukışla,Ulukışla (Niğde),2015,2,Şubat,21
Ordu,Altınordu,Altınordu (Ordu),2015,2,Şubat,324
Ordu,Fatsa,Fatsa (Ordu),2015,2,Şubat,175
Ordu,Ünye,Ünye (Ordu),2015,2,Şubat,139
Osmaniye,Düziçi,Düziçi (Osmaniye),2015,2,Şubat,25
Osmaniye,Kadirli,Kadirli (Osmaniye),2015,2,Şubat,97
Osmaniye,Merkez,Merkez (Osmaniye),2015,2,Şubat,322
Rize,Ardeşen,Ardeşen (Rize),2015,2,Şubat,33
Rize,Çayeli,Çayeli (Rize),2015,2,Şubat,44
Rize,Güneysu,Güneysu (Rize),2015,2,Şubat,39
Rize,Merkez,Merkez (Rize),2015,2,Şubat,157
Rize,Pazar,Pazar (Rize),2015,2,Şubat,28
Sakarya,Adapazarı,Adapazarı (Sakarya),2015,2,Şubat,342
Sakarya,Akyazı,Akyazı (Sakarya),2015,2,Şubat,85
Sakarya,Erenler,Erenler (Sakarya),2015,2,Şubat,94
Sakarya,Ferizli,Ferizli (Sakarya),2015,2,Şubat,51
Sakarya,Geyve,Geyve (Sakarya),2015,2,Şubat,98
Sakarya,Hendek,Hendek (Sakarya),2015,2,Şubat,40
Sakarya,Karasu,Karasu (Sakarya),2015,2,Şubat,372
Sakarya,Pamukova,Pamukova (Sakarya),2015,2,Şubat,30
Sakarya,Sapanca,Sapanca (Sakarya),2015,2,Şubat,71
Sakarya,Serdivan,Serdivan (Sakarya),2015,2,Şubat,331
Samsun,Atakum,Atakum (Samsun),2015,2,Şubat,511
Samsun,Bafra,Bafra (Samsun),2015,2,Şubat,114
Samsun,Canik,Canik (Samsun),2015,2,Şubat,98
Samsun,Çarşamba,Çarşamba (Samsun),2015,2,Şubat,71
Samsun,İlkadım,İlkadım (Samsun),2015,2,Şubat,481
Samsun,Tekkeköy,Tekkeköy (Samsun),2015,2,Şubat,40
Samsun,Terme,Terme (Samsun),2015,2,Şubat,37
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2015,2,Şubat,58
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2015,2,Şubat,107
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2015,2,Şubat,82
Siirt,Kurtalan,Kurtalan (Siirt),2015,2,Şubat,28
Siirt,Merkez,Merkez (Siirt),2015,2,Şubat,144
Sinop,Boyabat,Boyabat (Sinop),2015,2,Şubat,43
Sinop,Gerze,Gerze (Sinop),2015,2,Şubat,48
Sinop,Merkez,Merkez (Sinop),2015,2,Şubat,77
Sivas,Merkez,Merkez (Sivas),2015,2,Şubat,357
Sivas,Yıldızeli,Yıldızeli (Sivas),2015,2,Şubat,45
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2015,2,Şubat,487
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2015,2,Şubat,620
Tekirdağ,Ergene,Ergene (Tekirdağ),2015,2,Şubat,39
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2015,2,Şubat,196
Tekirdağ,Malkara,Malkara (Tekirdağ),2015,2,Şubat,44
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2015,2,Şubat,254
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2015,2,Şubat,61
Tekirdağ,Saray,Saray (Tekirdağ),2015,2,Şubat,51
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2015,2,Şubat,105
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2015,2,Şubat,459
Tokat,Erbaa,Erbaa (Tokat),2015,2,Şubat,47
Tokat,Merkez,Merkez (Tokat),2015,2,Şubat,214
Tokat,Turhal,Turhal (Tokat),2015,2,Şubat,47
Trabzon,Akçaabat,Akçaabat (Trabzon),2015,2,Şubat,143
Trabzon,Araklı,Araklı (Trabzon),2015,2,Şubat,23
Trabzon,Arsin,Arsin (Trabzon),2015,2,Şubat,55
Trabzon,Beşikdüzü,Beşikdüzü (Trabzon),2015,2,Şubat,27
Trabzon,Of,Of (Trabzon),2015,2,Şubat,23
Trabzon,Ortahisar,Ortahisar (Trabzon),2015,2,Şubat,521
Trabzon,Vakfıkebir,Vakfıkebir (Trabzon),2015,2,Şubat,37
Trabzon,Yomra,Yomra (Trabzon),2015,2,Şubat,89
Tunceli,Merkez,Merkez (Tunceli),2015,2,Şubat,32
Uşak,Merkez,Merkez (Uşak),2015,2,Şubat,277
Van,Erciş,Erciş (Van),2015,2,Şubat,11
Van,İpekyolu,İpekyolu (Van),2015,2,Şubat,226
Yalova,Altınova,Altınova (Yalova),2015,2,Şubat,29
Yalova,Armutlu,Armutlu (Yalova),2015,2,Şubat,214
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2015,2,Şubat,89
Yalova,Çınarcık,Çınarcık (Yalova),2015,2,Şubat,195
Yalova,Merkez,Merkez (Yalova),2015,2,Şubat,233
Yalova,Termal,Termal (Yalova),2015,2,Şubat,25
Yozgat,Merkez,Merkez (Yozgat),2015,2,Şubat,122
Yozgat,Sorgun,Sorgun (Yozgat),2015,2,Şubat,50
Yozgat,Yerköy,Yerköy (Yozgat),2015,2,Şubat,33
Zonguldak,Alaplı,Alaplı (Zonguldak),2015,2,Şubat,43
Zonguldak,Çaycuma,Çaycuma (Zonguldak),2015,2,Şubat,39
Zonguldak,Devrek,Devrek (Zonguldak),2015,2,Şubat,36
Zonguldak,Ereğli,Ereğli (Zonguldak),2015,2,Şubat,185
Zonguldak,Merkez,Merkez (Zonguldak),2015,2,Şubat,165
Adana,Ceyhan,Ceyhan (Adana),2015,3,Mart,131
Adana,Çukurova,Çukurova (Adana),2015,3,Mart,747
Adana,Karataş,Karataş (Adana),2015,3,Mart,35
Adana,Kozan,Kozan (Adana),2015,3,Mart,149
